id,province,district,subdistrict,address,property_type,total_units,bedrooms,baths,floor_area,floor_level,land_area,latitude,longitude,nearby_stations,nearby_station_distance,nearby_bus_stops,nearby_supermarkets,nearby_shops,year_built,month_built,facilities,price
10994529,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,Posaya Non Alley,Condo,339.0,1.0,1.0,28,24,116.0,13.6583141272,100.5998868982,1,"[['E14 Bearing BTS', 360]]",19.0,8.0,20,2020,April,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Function room', 'Gymnasium room', 'Library', 'Lounge', 'Mini-Mart', 'Pavillion', '24 hours security', 'Sky Lounge', 'Swimming pool', 'Wading pool']",2926000
10982465,Bangkok,Sai Mai,Khlong Thanon,"Phahonyothin Road, Soi 48",Townhouse,405.6,3.0,3.0,190,1,84.0,13.879746,100.616355,0,Unknown,19.0,4.0,5,2009,January,"['Community Garden', 'CCTV', '24 hours security']",3290000
10866445,Samut Prakan,Bang Phli,Bang Phli Yai,61/173 บางปลา Yai,Townhouse,472.2,3.0,2.0,96,1,96.0,13.6335741,100.7548851,0,Unknown,18.0,6.0,1,2000,June,"['Covered car park', ""Children's Playground"", 'Community Garden', 'Mini-Mart', '24 hours security', 'Utilities Center']",2190000
11007529,Bangkok,Khan Na Yao,Ram Inthra,Ram Inthra,Townhouse,538.8,2.0,2.0,64,1,64.0,13.8439741,100.6527633,0,Unknown,18.0,8.0,12,2000,July,[],2390000
10907979,Nonthaburi,Bang Kruai,Bang Khanun,Bang Khanun,Detached House,605.4,3.0,3.0,160,1,164.0,13.8148946,100.4593262,0,Unknown,1.0,2.0,3,2000,February,[],8500000
10974988,Bangkok,Watthana,Phra Khanong Nuea,. ซอยสุขุมวิท 71,Condo,672.0,1.0,1.0,28,4,283.0,13.716953,100.600732,0,Unknown,20.0,10.0,16,2017,October,"['Covered car park', 'CCTV', 'Fitness corner', 'Multi-purpose hall', 'Swimming pool']",2390000
10817568,Nonthaburi,Mueang Nonthaburi,Bang Kraso,36/2 รัตนาธิเบศร์,Condo,648.0,2.0,1.0,58,22,403.0,13.862024,100.504931,2,"[['PP10 Bang Krasor MRT', 90], ['PP11 Nonthaburi Civic Center MRT', 890]]",20.0,14.0,11,2015,August,"['Covered car park', 'Lounge', '24 hours security', 'Swimming pool']",4490000
11028272,Bangkok,Thon Buri,Bukkhalo,Ratchadapisek Road,Condo,785.0,1.0,1.0,27,19,522.0,13.711327,100.479849,2,"[['S10 Talat Phlu BTS', 480], ['B12 Ratchaphruek BRT', 540]]",20.0,5.0,20,2020,April,"['Cafes', 'Car Park', 'CCTV', 'Fitness corner', 'Mini-Mart', 'Roof Terrace', 'Sauna', '24 hours security', 'Swimming pool']",1800000
10606801,Bangkok,Sathon,Thung Wat Don,160 Chan Road,Condo,1227.0,1.0,1.0,30,6,641.0,13.7061439623,100.5305600258,2,"[['B3 Technic Krungthep BRT', 860], ['B4 Thanon Chan BRT', 930]]",20.0,20.0,17,2014,December,"['Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2590000
10545095,Nonthaburi,Mueang Nonthaburi,Sai Ma,ซอยบ้านไทรม้า ตำบลไทรม้า อำเภอเมือง นนทบุรี,Condo,905.0,2.0,1.0,36,1,761.0,13.868741,100.473872,2,"[['PP08 Phra Nang Klao Bridge MRT', 670], ['PP07 Sai Ma MRT', 850]]",17.0,5.0,1,2017,July,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Game room', 'Launderette', 'Library', 'Mini-Mart', 'Multi-purpose hall', 'Pavillion', 'Playground', '24 hours security', 'Swimming pool']",1750000
10858537,Nonthaburi,Pak Kret,Pak Kret,Pak Kret,Townhouse,593.0,4.0,3.0,94,1,880.0,13.9077337,100.4958678,0,Unknown,14.0,7.0,6,2000,April,"['Covered car park', '24 hours security']",2590000
10936796,Bangkok,Huai Khwang,Bang Kapi,2898 Petchaburi Road,Condo,281.0,1.0,1.0,30,12,768.0,13.744085,100.587193,0,Unknown,20.0,11.0,13,2015,February,"['Covered car park', 'CCTV', '24 hours security', 'Swimming pool']",3600000
10637020,Bangkok,Khlong San,Khlong Ton Sai,ถนน Thon Buri Road,Condo,200.0,1.0,1.0,29,8,656.0,13.721742,100.504753,3,"[['G1/S7 Krung Thon Buri BTS', 150], ['G2 Charoen Nakhon BTS', 660], ['G3 Khlong San BTS', 990]]",20.0,12.0,20,2014,January,"['CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool']",2690000
10904194,Bangkok,Huai Khwang,Bang Kapi,888 Chaturathit Road,Condo,1540.0,1.0,1.0,26,19,544.0,13.7532151032,100.5762958105,0,Unknown,20.0,12.0,20,2014,December,"['Covered car park', 'CCTV', 'Fitness corner', 'Mini-Mart', 'Playground', 'Sauna', '24 hours security', 'Swimming pool']",2000000
10616972,Samut Prakan,Bang Phli,Bang Phli Yai,Bangna-Trad Road Yai,Condo,945.0,1.0,1.0,25,20,432.0,13.640131,100.680643,0,Unknown,5.0,5.0,10,2015,January,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1650000
4087613,Bangkok,Bang Na,Bang Na,ถนน บางนา - ตราด,Condo,1141.0,2.0,2.0,115,1,320.0,13.673626,100.633613,0,Unknown,14.0,11.0,20,2016,March,[],7900000
10736216,Samut Prakan,Bang Phli,Racha Thewa,Lat Krabang Road,Detached House,1337.0,3.0,2.0,131,1,208.0,13.714717,100.7251718,0,Unknown,7.0,12.0,10,2018,December,"['Car Park', 'Clubhouse', 'Community Garden', 'Community Plaza', 'CCTV', 'Fitness corner', 'Jogging track', 'Mini-Mart', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",5590000
10797247,Bangkok,Lak Si,Talat Bang Khen,Talat Bang Khen,Townhouse,925.5,2.0,2.0,72,1,72.0,13.8867125,100.5904844,2,"[['N18 Phahon Yothin 59 BTS', 990], ['RN06 SRT Lak Si', 1000]]",20.0,9.0,9,2000,January,[],2300000
10844584,Bangkok,Chatuchak,Chom Phon,432 Ladprao Road,Condo,514.0,1.0,1.0,24,7,151.0,13.806067,100.572731,2,"[['BL15 Lat Phrao MRT', 40], ['BL16 Ratchadaphisek MRT', 820]]",17.0,8.0,9,2017,December,"['Amphitheatre', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Library', 'Mini-Mart', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool', 'Tennis courts']",2700000
10837349,Bangkok,Thon Buri,Bukkhalo,359 Ratchapruek,Condo,1219.0,2.0,1.0,46,9,230.0,13.715689,100.479833,3,"[['B12 Ratchaphruek BRT', 110], ['S10 Talat Phlu BTS', 420], ['S9 Pho Nimit BTS', 760]]",14.0,8.0,20,2017,December,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",4850000
10802793,Nonthaburi,Mueang Nonthaburi,Bang Kraso,Rattanathibet Road,Condo,697.0,2.0,1.0,56,25,309.0,13.860403,100.508239,2,"[['PP10 Bang Krasor MRT', 460], ['PP11 Nonthaburi Civic Center MRT', 510]]",11.0,9.0,8,2014,January,"['CCTV', 'Fitness corner', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool', 'Wading pool']",2590000
10714311,Nonthaburi,Pak Kret,Khlong Khoi,54/317 Ratchapruek Road,Detached House,335.0,3.0,3.0,160,1,388.0,13.947886,100.457968,0,Unknown,8.0,7.0,4,2020,January,"['Community Garden', 'Fitness corner', '24 hours security', 'Swimming pool']",9900000
10831942,Samut Prakan,Bang Phli,Bang Phli Yai,Bangna-Trad Road Yai,Condo,945.0,1.0,1.0,25,1,287.0,13.640131,100.680643,0,Unknown,5.0,5.0,10,2015,January,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1250000
10955862,Bangkok,Phaya Thai,Sam Sen Nai,Soi Inthamara 14,Condo,317.0,1.0,1.0,34,1,185.0,13.7864952154,100.5577985141,0,Unknown,20.0,9.0,6,2018,December,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2890000
10399165,Bangkok,Thung Khru,Bang Mot,พุทธบูชา 36,Townhouse,433.5,4.0,3.0,188,1,84.0,13.6332855,100.4958678,0,Unknown,15.0,8.0,6,2000,March,"['Covered car park', '24 hours security']",2990000
11028992,Bangkok,Ratchathewi,Thanon Phaya Thai,Phetchaburi Road,Condo,550.0,1.0,1.0,34,1,192.0,13.7524055522,100.5348806822,3,"[['N1 Ratchathewi BTS', 370], ['A8 Phaya Thai Airport Link', 460], ['N2 Phaya Thai BTS', 490]]",8.0,19.0,20,2014,December,"['Car Park', 'CCTV', 'Fitness corner', 'Game room', 'Library', '24 hours security', 'Sky Lounge', 'Steam bath', 'Swimming pool', 'Wading pool']",6290000
11029241,Nonthaburi,Pak Kret,Bang Phlap,Ratchaphruek Road,Detached House,206.0,4.0,4.0,200,1,300.0,13.9344862134,100.4485633344,0,Unknown,2.0,2.0,4,2000,November,"['Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",6390000
10951798,Bangkok,Chatuchak,Lat Yao,Ratchadaphisek Road,Condo,804.0,3.0,3.0,115,16,266.0,13.830547,100.56159,2,"[['N11 Ratchayothin BTS', 880], ['N10 Phahon Yothin 24 BTS', 980]]",20.0,20.0,8,2013,June,"['Car Park', 'Covered car park', 'CCTV', 'Gymnasium room', 'Lift lobby', 'Pavillion', '24 hours security', 'Swimming pool']",7500000
10332364,Nonthaburi,Bang Kruai,Wat Chalo,Wat Chalo,Detached House,1008.0,5.0,3.0,180,1,232.0,13.8083375,100.4805781,0,Unknown,20.0,9.0,2,2000,October,[],5950000
8728494,Bangkok,Bang Kapi,Hua Mak,"7 Soi Ramkhamhaeng 60/1, Ramkhamhaeng Road",Condo,1212.0,1.0,1.0,23,11,214.0,13.761507,100.649638,0,Unknown,20.0,15.0,20,2014,June,"['Car Park', 'Community Garden', 'CCTV', 'Eateries', 'Fitness corner', 'Launderette', 'Library', 'Lift lobby', 'Mini-Mart', 'Playground', '24 hours security', 'Swimming pool']",1400000
8419568,Bangkok,Ratchathewi,Makkasan,1655 Petchburi Road,Condo,574.0,1.0,1.0,45,29,196.0,13.749787,100.562047,3,"[['A6 Makkasan Airport Link', 140], ['E4 Asok BTS', 170], ['BL21 Phetchaburi MRT', 180]]",20.0,7.0,20,2012,April,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",6900000
11009102,Bangkok,Watthana,Khlong Tan Nuea,"889 Soi Sukhumvit 55, Thonglor Road",Condo,447.0,1.0,1.0,43,10,178.0,13.7372155506,100.5833727877,0,Unknown,20.0,17.0,20,2010,January,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Playground', 'Sauna', '24 hours security', 'Swimming pool']",6490000
11019129,Samut Prakan,Mueang Samut Prakan,Phraek Sa,Praeksa Road,Detached House,535.0,3.0,2.0,100,1,160.0,13.568877,100.666432,0,Unknown,12.0,1.0,8,2019,December,"['Car Park', 'Community Garden', 'CCTV', '24 hours security']",3950000
10892621,Bangkok,Ratchathewi,Thanon Phetchaburi,512 Phetchaburi Road,Condo,623.0,1.0,1.0,35,1,210.0,13.751884785,100.5345651607,3,"[['N1 Ratchathewi BTS', 330], ['A8 Phaya Thai Airport Link', 520], ['N2 Phaya Thai BTS', 540]]",16.0,19.0,20,2017,October,"['Covered car park', 'CCTV', 'Fitness corner', 'Library', 'Multi-purpose hall', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool', 'Wading pool']",6990000
6522024,Bangkok,Watthana,Khlong Tan Nuea,"888 Soi Sukhumvit 63, Sukhumvit Road",Condo,736.0,1.0,1.0,34,18,260.0,13.7402080689,100.5897853411,0,Unknown,20.0,13.0,15,2018,October,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Function room', 'Gymnasium room', 'Jacuzzi', 'Library', 'Lift lobby', 'Lounge', 'Open car park', 'Pool Deck', 'Playground', '24 hours security', 'Sky Lounge', 'Swimming pool']",4550000
8304412,Bangkok,Bang Kapi,Hua Mak,89 Huamak Road,Condo,867.0,1.0,1.0,30,13,310.0,13.7513069905,100.6372939286,0,Unknown,20.0,5.0,4,2015,June,"['Car Park', 'CCTV', 'Fitness corner', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool']",2400000
10203207,Bangkok,Sai Mai,O Ngoen,Sukhaphiban 5 Road,Detached House,886.0,4.0,4.0,267,2,360.0,13.910425,100.674728,0,Unknown,10.0,6.0,2,2000,November,"['Car Park', ""Children's Playground"", 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Playground', '24 hours security', 'Swimming pool']",8990000
10935976,Bangkok,Bang Na,Bang Na,Soi Sanphawut 2 Road,Condo,1745.0,1.0,1.0,31,5,316.0,13.6757298092,100.604101129,2,"[['E12 Udom Suk BTS', 650], ['E13 Bang Na BTS', 850]]",6.0,7.0,5,2017,January,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1170000
10892431,Nonthaburi,Pak Kret,Om Kret,Om Kret,Townhouse,1349.5,3.0,2.0,120,1,272.0,13.9013507,100.4497469,0,Unknown,3.0,4.0,3,2000,January,[],2390000
11042612,Nonthaburi,Mueang Nonthaburi,Bang Khen,Prachacheun Road,Condo,954.0,1.0,1.0,33,4,228.0,13.852339,100.543776,0,Unknown,20.0,14.0,20,2009,July,"['Cafes', 'Covered car park', 'CCTV', 'Eateries', 'Fitness corner', 'Library', 'Mini-Mart', 'Multi-Storey Car Park', 'Playground', '24 hours security', 'Swimming pool']",1950000
10816072,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,Thang Rotfai Sai Kao Road,Condo,719.0,1.0,1.0,25,7,184.0,13.6530366471,100.5929537338,1,"[['E15 Samrong BTS', 800]]",19.0,13.0,20,2016,December,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Spa pool', 'Swimming pool']",1650000
10540345,Bangkok,Phra Khanong,Bang Chak,Soi Phongwet Anuson 1,Condo,262.0,2.0,1.0,48,3,140.0,13.6894506968,100.6068483822,2,"[['E11 Punnawithi BTS', 100], ['E10 Bang Chak BTS', 850]]",20.0,6.0,14,2013,July,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Library', 'Pavillion', '24 hours security', 'Swimming pool']",4200000
10971881,Bangkok,Bueng Kum,Nuan Chan,Soi Casa City Village Nuanchan 1,Townhouse,112.0,3.0,4.0,185,1,96.0,13.8332470355,100.6375088322,0,Unknown,20.0,7.0,9,2008,December,"['CCTV', '24 hours security']",4950000
9267683,Bangkok,Ratchathewi,Makkasan,Ratchaprarop,Condo,447.0,2.0,1.0,55,1,110.0,13.754418,100.542475,3,"[['A7 Ratchaprarop Airport Link', 80], ['A8 Phaya Thai Airport Link', 850], ['N2 Phaya Thai BTS', 970]]",15.0,17.0,20,2012,March,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool', 'Wading pool']",5400000
10899081,Nonthaburi,Mueang Nonthaburi,Bang Phai,ถนนนครอินทร์,Townhouse,451.5,3.0,2.0,124,1,124.0,13.8248881,100.4930564,0,Unknown,10.0,2.0,1,2000,September,[],2950000
11002361,Bangkok,Huai Khwang,Sam Sen Nok,"Soi Ratchadapisek 20, Ratchadapisek Road",Condo,456.0,1.0,1.0,36,2,192.0,13.7908406091,100.5762319497,2,"[['BL17 Sutthisan MRT', 270], ['BL16 Ratchadaphisek MRT', 920]]",8.0,13.0,13,2007,December,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",2350000
10990672,Samut Prakan,Bang Phli,Racha Thewa,Lat Krabang Road,Detached House,1337.0,3.0,3.0,150,2,260.0,13.714717,100.7251718,0,Unknown,7.0,12.0,10,2018,December,"['Car Park', 'Clubhouse', 'Community Garden', 'Community Plaza', 'CCTV', 'Fitness corner', 'Jogging track', 'Mini-Mart', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",7500000
11011121,Bangkok,Bang Na,Bang Na,Soi The Niche Mono,Condo,643.0,1.0,1.0,40,8,233.0,13.663793754,100.6368300159,0,Unknown,12.0,12.0,16,2012,January,"['Covered car park', 'CCTV', 'Fitness corner', 'Library', '24 hours security', 'Swimming pool']",2800000
10616601,Samut Prakan,Bang Phli,Bang Phli Yai,Bangna-Trad Road Yai,Condo,945.0,1.0,1.0,25,1,205.0,13.640131,100.680643,0,Unknown,5.0,5.0,10,2015,January,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",2000000
10639278,Bangkok,Phaya Thai,Sam Sen Nai,89 Sutthisarn Winitchai Road,Condo,154.0,1.0,1.0,30,7,178.0,13.7907692,100.5508569,3,"[['N7 Saphan Kwai BTS', 360], ['N6 Sena Ruam BTS', 640], ['BL12 Kamphaeng Phet MRT', 850]]",12.0,13.0,20,2012,October,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",2350000
11030634,Bangkok,Watthana,Khlong Tan Nuea,"889 Soi Sukhumvit 55, Thonglor Road",Condo,447.0,1.0,1.0,43,17,151.0,13.7372155506,100.5833727877,0,Unknown,20.0,17.0,20,2010,January,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Playground', 'Sauna', '24 hours security', 'Swimming pool']",6300000
10711163,Bangkok,Huai Khwang,Huai Khwang,"70 Soi Ratchadaphisek 10, Ratchadaphisek Road",Condo,755.0,2.0,1.0,39,12,123.0,13.7631157594,100.5690677791,2,"[['BL19 Thailand Cultural Centre MRT', 310], ['BL20 Phra Ram 9 MRT', 740]]",20.0,15.0,20,2018,August,"['Car Park', 'Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Launderette', 'Lift lobby', 'Mini-Mart', '24 hours security', 'Swimming pool']",6300000
10780146,Bangkok,Bang Khae,Bang Khae,Bang Khae,Townhouse,988.6666666666666,3.0,3.0,200,1,96.0,13.7090625,100.4251875,1,"[['BL37 Bang Khae MRT', 420]]",20.0,5.0,11,2000,April,[],4200000
11011013,Samut Prakan,Mueang Samut Prakan,Phraek Sa Mai,Phreak Sa Mai,Townhouse,1222.3333333333333,3.0,2.0,68,1,68.0,13.5734814,100.6928804,0,Unknown,20.0,2.0,1,2000,August,[],1900000
10848811,Bangkok,Chatuchak,Sena Nikhom,Prasert Manutakit Road,Condo,1456.0,1.0,1.0,35,16,72.0,13.8392860435,100.5800299914,2,"[['N13 Kasetsart University BTS', 430], ['N12 Sena Nikhom BTS', 820]]",20.0,8.0,7,2010,June,"['Car Park', 'Community Garden', 'CCTV', 'Eateries', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Mini-Mart', '24 hours security', 'Swimming pool']",2010000
11040702,Nonthaburi,Sai Noi,Sai Noi,Sai Noi,Townhouse,986.0,3.0,2.0,74,1,76.0,13.9582875,100.3360156,0,Unknown,20.0,8.0,1,2000,December,"['CCTV', 'Playground', '24 hours security', 'Swimming pool']",2090000
9112815,Bangkok,Phaya Thai,Sam Sen Nai,27 Phahonyothin Road,Condo,516.0,1.0,1.0,28,1,77.0,13.7780093698,100.5423919534,2,"[['N5 Ari BTS', 300], ['N4 Sanam Pao BTS', 580]]",20.0,9.0,14,2016,February,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",4280000
10784222,Bangkok,Chatuchak,Chatuchak,6-1 Phong Phet Niwet Alley,Condo,1031.0,1.0,1.0,30,5,79.0,13.8250776343,100.5455523087,1,"[['RN02 SRT Chatuchak', 310]]",20.0,2.0,6,2009,June,"['CCTV', '24 hours security']",1400000
10622311,Bangkok,Suan Luang,Suan Luang,Suan Luang,Townhouse,673.0,3.0,3.0,100,1,80.0,13.7204375,100.6264531,0,Unknown,4.0,1.0,3,2000,February,[],7000000
11028620,Bangkok,Ratchathewi,Makkasan,222 Asok-Din Daeng Road,Condo,315.0,1.0,1.0,32,15,136.0,13.753702,100.564323,3,"[['BL20 Phra Ram 9 MRT', 460], ['A6 Makkasan Airport Link', 470], ['E4 Asok BTS', 500]]",3.0,11.0,20,2017,January,"['Car Park', 'CCTV', 'Fitness corner', 'Function room', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Steam bath', 'Swimming pool', 'Wading pool']",7000000
10749961,Bangkok,Chom Thong,Bang Kho,Ratchapruek Road,Condo,834.0,1.0,1.0,31,20,192.0,13.7130244373,100.4658048122,1,"[['S11 Wutthakat BTS', 330]]",3.0,2.0,1,2014,November,"['Covered car park', 'CCTV', 'Fitness corner', 'Launderette', '24 hours security', 'Swimming pool']",2290000
10986140,Nonthaburi,Pak Kret,Bang Phlap,Chaiyapruek Road,Detached House,377.0,3.0,4.0,178,1,248.0,13.9264267902,100.4621609974,0,Unknown,2.0,8.0,2,2000,May,"['Clubhouse', 'Community Garden', 'CCTV', '24 hours security', 'Swimming pool']",5800000
9844750,Bangkok,Phaya Thai,Sam Sen Nai,1415 Phaholyothin Road,Condo,357.0,1.0,1.0,31,1,203.0,13.7893741962,100.5475706908,3,"[['N6 Sena Ruam BTS', 320], ['N7 Saphan Kwai BTS', 520], ['BL12 Kamphaeng Phet MRT', 970]]",5.0,13.0,20,2007,December,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Roof Terrace', 'Sauna', '24 hours security', 'Swimming pool']",2990000
10979723,Bangkok,Watthana,Phra Khanong Nuea,99 Soi Pridi Banomyong 2,Condo,504.0,1.0,1.0,26,1,157.0,13.7135748644,100.6005167374,1,"[['E9 On Nut BTS', 930]]",7.0,16.0,18,2015,December,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', '24 hours security', 'Swimming pool']",2390000
10957966,Samut Prakan,Mueang Samut Prakan,Thepharak,Thepharak,Detached House,579.5,2.0,1.0,112,1,112.0,13.645179,100.6181673,0,Unknown,10.0,12.0,7,2000,July,['Covered car park'],1700000
10920537,Nonthaburi,Bang Bua Thong,Bang Rak Yai,Rattanathibet Road,Condo,655.0,1.0,1.0,34,5,168.0,13.8783289388,100.4467895662,2,"[['PP05 Bang Rak Yai MRT', 230], ['PP06 Bang Rak Noi Tha It MRT', 990]]",12.0,1.0,6,2015,February,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1950000
10800858,Samut Prakan,Mueang Samut Prakan,Phraek Sa Mai,Tamru-Bang Phli Road,Detached House,257.0,3.0,3.0,126,1,224.0,13.5325832102,100.6872486794,0,Unknown,15.0,3.0,4,2000,May,"['Clubhouse', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",4690000
10936205,Bangkok,Chatuchak,Sena Nikhom,"640 Soi Thanon Sena Nikhom 1, Phaholyothin Road",Condo,207.0,1.0,1.0,30,8,179.0,13.8347167124,100.5793479272,2,"[['N12 Sena Nikhom BTS', 680], ['N13 Kasetsart University BTS', 860]]",20.0,4.0,8,2013,February,"['Car Park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2050000
10677934,Bangkok,Yan Nawa,Chong Nonsi,Rama 3 Road,Condo,871.0,2.0,2.0,43,1,156.0,13.68805,100.548108,1,"[['B5 Nararam 3 BRT', 960]]",19.0,4.0,6,2014,June,"['Car Park', 'Community Garden', 'CCTV', 'Eateries', 'Fitness corner', 'Game room', 'Gymnasium room', 'Karaoke', 'Mini-Mart', 'Putting Green', 'Sauna', '24 hours security', 'Sky Lounge', 'Steam bath', 'Swimming pool']",3400000
10932340,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,แบริ่ง ซอย 2,Condo,168.0,2.0,1.0,48,7,133.0,13.657747,100.601796,1,"[['E14 Bearing BTS', 390]]",19.0,7.0,15,2014,August,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",3290000
10538510,Bangkok,Din Daeng,Din Daeng,Ratchadaphisek,Condo,150.0,1.0,1.0,35,7,111.0,13.784676,100.573338,2,"[['BL17 Sutthisan MRT', 570], ['BL18 Huai Khwang MRT', 730]]",20.0,18.0,20,2013,July,[],1790000
10988498,Bangkok,Thung Khru,Bang Mot,Bangmot,Detached House,165.0,3.0,3.0,88,1,88.0,13.6561125,100.4922656,0,Unknown,20.0,6.0,5,2000,July,[],4200000
10743952,Bangkok,Sai Mai,Khlong Thanon,พหลโยธิน 52,Detached House,180.0,2.0,2.0,42,1,204.0,13.8909625,100.6209844,0,Unknown,17.0,9.0,3,2000,April,"['Car Park', 'Covered car park']",3390000
11032280,Bangkok,Watthana,Phra Khanong Nuea,"Soi Sukhumvit 71, Sukhumvit Road",Condo,195.0,1.0,1.0,34,9,168.0,13.71423,100.594735,1,"[['E8 Phra Khanong BTS', 400]]",14.0,15.0,20,2012,July,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Playground', 'Sauna', '24 hours security', 'Swimming pool']",3100000
